tutorial_id,tutorial_title,file,track,rank,domain,root,spec_path,difficulty,score,confidence,evidence_terms,source_line
thyroid-nodules-ca-thyroiditis,"Thyroid (Nodules, Ca, Thyroiditis)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,2,AP,Endocrine,"The Endocrine System > The Thyroid > Inflammatory, Metabolic, Non-Infectious & Infectious > Follicular carcinoma > Medullary carcinoma",AR,1.5681,high,medullary; carcinoma; system; thyroid; inflammatory; non; follicular,2704
thyroid-nodules-ca-thyroiditis,"Thyroid (Nodules, Ca, Thyroiditis)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,3,AP,Endocrine,"The Endocrine System > Normal Anatomy, Histology, and Development > Follicular",C,1.5361,high,follicular; system; normal,16972
thyroid-nodules-ca-thyroiditis,"Thyroid (Nodules, Ca, Thyroiditis)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,4,AP,Endocrine,"The Endocrine System > The Thyroid > Inflammatory, Metabolic, Non-Infectious & Infectious > Anaplastic carcinoma",AR,1.5276,high,anaplastic; carcinoma; system; thyroid; inflammatory; non,2706
thyroid-nodules-ca-thyroiditis,"Thyroid (Nodules, Ca, Thyroiditis)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,5,AP,Endocrine,"The Endocrine System > Normal Anatomy, Histology, and Development > Granulomatous",AR,1.526,high,granulomatou; system; normal,17070
thyroid-nodules-ca-thyroiditis,"Thyroid (Nodules, Ca, Thyroiditis)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,6,AP,Endocrine,"The Endocrine System > The Thyroid > Inflammatory, Metabolic, Non-Infectious & Infectious > Follicular carcinoma",C,1.5234,high,follicular; carcinoma; system; thyroid; inflammatory; non,2703
ap-endocrine,AP: Endocrine,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,1,AP,Endocrine,The Endocrine System > The Thyroid,C,1.765,high,thyroid; endocrine; system,2667
ap-endocrine,AP: Endocrine,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,2,AP,Endocrine,"The Endocrine System > The Thyroid > Inflammatory, Metabolic, Non-Infectious & Infectious > Follicular adenoma",AR,1.686,high,follicular; adenoma; endocrine; system; thyroid,2699
ap-endocrine,AP: Endocrine,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,3,AP,Endocrine,"The Endocrine System > Normal Anatomy, Histology, and Development > Follicular",C,1.6006,high,follicular; endocrine; system,16972
ap-endocrine,AP: Endocrine,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,4,AP,Endocrine,"The Endocrine System > Normal Anatomy, Histology, and Development > Papillary",AR,1.5855,high,papillary; endocrine; system,16973
ap-endocrine,AP: Endocrine,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,5,AP,Endocrine,"The Endocrine System > Normal Anatomy, Histology, and Development > Parathyroid Pathology > Adenoma",AR,1.4614,high,adenoma; endocrine; system,16964
ap-endocrine,AP: Endocrine,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,6,AP,Endocrine,"The Endocrine System > Normal Anatomy, Histology, and Development > Parathyroid Pathology > Adenoma",AR,1.4614,high,adenoma; endocrine; system,16970
cause-and-manner-of-death,Cause and Manner of Death,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,1,AP,Cardiovascular,Cardiovascular > Normal Anatomy > Atherosclerosis > Sudden Cardiac Death,F,1.292,high,sudden; cardiac; death; atherosclerosi,10018
cause-and-manner-of-death,Cause and Manner of Death,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,2,AP,Cardiovascular,Cardiovascular > Normal Anatomy > Atherosclerosis > Myocardial Infarction,C,1.2369,high,myocardial; infarction; atherosclerosi,10001
cause-and-manner-of-death,Cause and Manner of Death,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,3,AP,Forensic Pathology,Forensic Pathology Topics for Anatomic Pathology Residents > Natural Deaths,C,1.0287,high,natural; death; forensic,9863
cause-and-manner-of-death,Cause and Manner of Death,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,4,CP,Chemical Pathology,Chemical Pathology > Kidney Disease > Acute Kidney Injury,C,0.5196,medium,acute; injury,1927
cause-and-manner-of-death,Cause and Manner of Death,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,5,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Cell and Tissue Therapy > Cartliage > Cardiac,F,0.4658,medium,cardiac,371
cause-and-manner-of-death,Cause and Manner of Death,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,6,CP,Chemical Pathology,Chemical Pathology > Cardiac Function,,0.456,medium,cardiac,1903
identification,Identification,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,1,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > RBCs and RBC Components > Red Cell Immunology > Compatibility Testing > Pre-Transfusion Testing > Bedside Check,C,1.2552,high,bedside; check; blood; banking; transfusion; medicine; component; compatibility; testing; pre,437
identification,Identification,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,2,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > Clinical Practice > Liver Disease > Disseminated Intravascular Coagulation,C,1.2382,high,disseminated; intravascular; coagulation; blood; banking; transfusion; medicine,252
identification,Identification,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,3,CP,Chemical Pathology,Chemical Pathology > Specimen Collection and Processing > Blood,,1.2223,high,blood; collection; processing,1447
identification,Identification,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,4,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > RBCs and RBC Components > Red Cell Immunology > Compatibility Testing > Pre-Transfusion Testing > Labeling,C,1.218,high,labeling; blood; banking; transfusion; medicine; component; compatibility; testing; pre,434
identification,Identification,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,5,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine,,1.16,high,blood; banking; transfusion; medicine,150
identification,Identification,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,6,CP,Blood Banking/Transfusion Medicine,Blood Banking/Transfusion Medicine > RBCs and RBC Components > Red Cell Immunology > Compatibility Testing > Patient Testing > Specimen Collection,C,1.1556,high,collection; blood; banking; transfusion; medicine; component; compatibility; testing,420
forensic-toxicology,Forensic Toxicology,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,1,CP,Chemical Pathology,Chemical Pathology > Mass Spectrometry > Gas Chromatography-Mass Spectrometry > Liquid Chromatography,AR,2.0853,high,liquid; chromatography; mas; spectrometry; ga,1512
forensic-toxicology,Forensic Toxicology,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,2,CP,Chemical Pathology,Chemical Pathology > Chromatography > Gas Chromatography > Liquid Chromatography,AR,2.0392,high,liquid; chromatography; ga,1502
forensic-toxicology,Forensic Toxicology,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,3,CP,Chemical Pathology,Chemical Pathology > Clinical Toxicology > Immunoassay > Gas Chromatography,F,2.0323,high,ga; chromatography; toxicology; immunoassay,1869
forensic-toxicology,Forensic Toxicology,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,4,CP,Chemical Pathology,Chemical Pathology > Mass Spectrometry > Gas Chromatography-Mass Spectrometry,AR,2.0054,high,ga; chromatography; mas; spectrometry,1511
forensic-toxicology,Forensic Toxicology,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,5,CP,Chemical Pathology,Chemical Pathology > Chromatography > Gas Chromatography,AR,1.9247,high,ga; chromatography,1501
forensic-toxicology,Forensic Toxicology,src/content/tutorials/tutorials.normalized.json,Clinical Pathology,6,CP,Chemical Pathology,Chemical Pathology > Clinical Toxicology > Immunoassay,AR,1.8877,high,immunoassay; toxicology,1867
wound-pattern-analysis-gsw-blunt-force,"Wound Pattern Analysis (GSW, Blunt Force)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,1,AP,Endocrine,The Endocrine System > The Skin and Nails > Blunt Trauma > Fractures,F,1.2511,high,fracture; system; skin; blunt; trauma,10578
wound-pattern-analysis-gsw-blunt-force,"Wound Pattern Analysis (GSW, Blunt Force)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,2,AP,Endocrine,The Endocrine System > The Skin and Nails > Asphyxia > Entrance Wounds,AR,1.122,high,entrance; wound; system; skin,10621
wound-pattern-analysis-gsw-blunt-force,"Wound Pattern Analysis (GSW, Blunt Force)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,3,AP,Endocrine,The Endocrine System > The Skin and Nails > Asphyxia > Exit Wounds,AR,1.122,high,exit; wound; system; skin,10622
wound-pattern-analysis-gsw-blunt-force,"Wound Pattern Analysis (GSW, Blunt Force)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,4,AP,Endocrine,The Endocrine System > The Skin and Nails > Asphyxia > Wound Ballistics,F,1.122,high,wound; ballistic; system; skin,10624
wound-pattern-analysis-gsw-blunt-force,"Wound Pattern Analysis (GSW, Blunt Force)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,5,AP,Endocrine,"The Endocrine System > The Skin and Nails > Blunt Trauma > Abrasions, Contusions, and Lacerations",AR,1.0262,high,abrasion; contusion; laceration; system; skin; blunt; trauma,10488
wound-pattern-analysis-gsw-blunt-force,"Wound Pattern Analysis (GSW, Blunt Force)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,6,AP,Endocrine,The Endocrine System > The Skin and Nails > Asphyxia > Stippling,F,1.0154,high,stippling; system; skin,10633
ap-forensic-pathology,AP: Forensic Pathology,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,1,AP,Forensic Pathology,Forensic Pathology Topics for Anatomic Pathology Residents > Natural Deaths,C,1.0287,high,natural; death; forensic,9863
ap-forensic-pathology,AP: Forensic Pathology,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,2,AP,Endocrine,The Endocrine System > The Skin and Nails > Asphyxia > Rigor Mortis,C,0.939,high,rigor; morti,11074
ap-forensic-pathology,AP: Forensic Pathology,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,3,AP,Endocrine,The Endocrine System > The Skin and Nails > Asphyxia > Livor Mortis,C,0.939,high,livor; morti,11075
ap-forensic-pathology,AP: Forensic Pathology,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,4,AP,Forensic Pathology,Forensic Pathology Topics for Anatomic Pathology Residents > Natural Deaths > Pediatric Deaths,C,0.9164,high,death; forensic; natural,9867
ap-forensic-pathology,AP: Forensic Pathology,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,5,AP,Forensic Pathology,Forensic Pathology Topics for Anatomic Pathology Residents > Natural Deaths > Pediatric Deaths > Skin,AR,0.8436,high,forensic; natural; death,9879
ap-forensic-pathology,AP: Forensic Pathology,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,6,AP,Dermatopathology,Dermatopathology Topics for Anatomic Pathology Residents > Inflammatory Reaction Patterns > Medication,F,0.8267,high,medication,7198
ap-digestive-system,AP: Digestive System,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,1,AP,Gastrointestinal,The Digestive System > The Gastrointestinal Tract > Familial Colorectal Cancer Syndromes > Mucinous neoplasms > Adenocarcinoma,AR,1.3365,high,adenocarcinoma; digestive; system; colorectal,2256
ap-digestive-system,AP: Digestive System,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,2,AP,Gastrointestinal,"The Digestive System > The Gastrointestinal Tract > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Adenocarcinoma",C,1.2922,high,adenocarcinoma; digestive; system,1939
ap-digestive-system,AP: Digestive System,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,3,AP,Gastrointestinal,"The Digestive System > The Gastrointestinal Tract > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Adenocarcinoma",C,1.2922,high,adenocarcinoma; digestive; system,2099
ap-digestive-system,AP: Digestive System,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,4,AP,Gastrointestinal,The Digestive System > The Gastrointestinal Tract,C,1.1282,high,digestive; system,1865
ap-digestive-system,AP: Digestive System,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,5,AP,Gastrointestinal,The Digestive System > The Pancreas,C,1.0959,high,digestive; system,2567
ap-digestive-system,AP: Digestive System,src/content/tutorials/tutorials.normalized.json,Surgical Pathology,6,AP,Gastrointestinal,The Digestive System > The Gastrointestinal Tract > Familial Colorectal Cancer Syndromes,C,1.0188,high,colorectal; digestive; system,2110
colon-ibd-polyps-cancer-syndromes,"Colon (IBD, Polyps, Cancer Syndromes)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,1,AP,Gastrointestinal,The Digestive System > The Gastrointestinal Tract > Familial Colorectal Cancer Syndromes > Ulcerative colitis,C,1.8112,high,ulcerative; coliti; familial; colorectal; cancer; syndrome,2117
colon-ibd-polyps-cancer-syndromes,"Colon (IBD, Polyps, Cancer Syndromes)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,2,AP,Gastrointestinal,The Digestive System > The Gastrointestinal Tract > Familial Colorectal Cancer Syndromes > Familial adenomatous polyposis,AR,1.8061,high,familial; adenomatou; polyposi; colorectal; cancer; syndrome,2111
colon-ibd-polyps-cancer-syndromes,"Colon (IBD, Polyps, Cancer Syndromes)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,3,AP,Gastrointestinal,The Digestive System > The Gastrointestinal Tract > Familial Colorectal Cancer Syndromes > Lynch syndrome,C,1.7651,high,lynch; syndrome; familial; colorectal; cancer,2112
colon-ibd-polyps-cancer-syndromes,"Colon (IBD, Polyps, Cancer Syndromes)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,4,AP,Gastrointestinal,The Digestive System > The Gastrointestinal Tract > Familial Colorectal Cancer Syndromes > Crohn's disease,C,1.7583,high,crohn; familial; colorectal; cancer; syndrome,2118
colon-ibd-polyps-cancer-syndromes,"Colon (IBD, Polyps, Cancer Syndromes)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,5,AP,Gastrointestinal,The Digestive System > The Gastrointestinal Tract > Familial Colorectal Cancer Syndromes > Mucinous neoplasms > Adenocarcinoma,AR,1.6272,high,adenocarcinoma; familial; colorectal; cancer; syndrome,2256
colon-ibd-polyps-cancer-syndromes,"Colon (IBD, Polyps, Cancer Syndromes)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,6,AP,Gastrointestinal,The Digestive System > The Gastrointestinal Tract > Familial Colorectal Cancer Syndromes > Other polyposis syndromes,C,1.3994,high,polyposi; syndrome; familial; colorectal; cancer,2113
esophagus-barretts-ca,"Esophagus (Barretts, Ca)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,1,AP,Gastrointestinal,"The Digestive System > The Gastrointestinal Tract > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Adenocarcinoma",C,1.3552,high,adenocarcinoma; change; condition,1939
esophagus-barretts-ca,"Esophagus (Barretts, Ca)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,2,AP,Gastrointestinal,"The Digestive System > The Gastrointestinal Tract > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Adenocarcinoma",C,1.3552,high,adenocarcinoma; change; condition,2099
esophagus-barretts-ca,"Esophagus (Barretts, Ca)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,3,AP,Gastrointestinal,"The Digestive System > The Gastrointestinal Tract > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Barrett esophagus, non-dysplasia (i.e., metaplasia)",AR,1.3057,high,barrett; esophagu; dysplasia; metaplasia; change; condition,1925
esophagus-barretts-ca,"Esophagus (Barretts, Ca)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,4,AP,Gastrointestinal,The Digestive System > The Gastrointestinal Tract > Familial Colorectal Cancer Syndromes > Mucinous neoplasms > Adenocarcinoma,AR,1.2714,high,adenocarcinoma; cancer,2256
esophagus-barretts-ca,"Esophagus (Barretts, Ca)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,5,AP,Gastrointestinal,"The Digestive System > The Gastrointestinal Tract > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Squamous cell carcinoma",C,1.1498,high,squamou; cell; carcinoma; change; condition,1938
esophagus-barretts-ca,"Esophagus (Barretts, Ca)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,6,AP,Gastrointestinal,"The Digestive System > The Gastrointestinal Tract > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Squamous dysplasia",AR,1.1283,high,squamou; dysplasia; change; condition,1941
liver-hepatitis-cirrhosis-tumors,"Liver (Hepatitis, Cirrhosis, Tumors)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,1,AP,Gastrointestinal,"The Digestive System > The Liver and Biliary Tract > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Hepatocellular carcinoma",AR,1.6982,high,hepatocellular; carcinoma; liver; biliary; tract; change; metabolic; condition,2411
liver-hepatitis-cirrhosis-tumors,"Liver (Hepatitis, Cirrhosis, Tumors)",src/content/tutorials/tutorials.normalized.json,Surgical Pathology,2,AP,Gastrointestinal,"The Digestive System > The Liver and Biliary Tract > Physiologic Changes, Metabolic Conditions, & Trauma/Infarct > Cirrhosis",C,1.6886,high,cirrhosi; liver; biliary; tract; change; metabolic; condition,2388
